time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.319999999999996,2.633796324074504,8.723509896374555,25.232518532077076,0.27739093510536783,6.248639133020744,0.0,1.6665075985512348,6.222369411482759,5.458767074571498,0.030260502780983353,0.03400782860960426,0.0,416.44061050685417,417.99733383405004,420.4359366215448,421.02990817222815
4.379999999999995,2.7343349170799436,9.101121857301413,25.560372452074173,0.27944177795902636,6.250751161525407,0.0,1.6845601443196216,6.364566299199611,5.469392370386371,0.041049622954169626,0.037484537712854316,0.0,459.25675768377835,459.53299555769075,458.7205367444466,459.577149217778
4.439999999999993,2.835765393468349,9.485987617284795,25.88443249329322,0.28192213810334543,6.252516766052267,0.0,1.6963129154419814,6.464411990612421,5.333195643951171,0.04191239802455633,0.003934126815087657,0.0,411.4666763526437,408.485061961612,411.12045400969237,411.1979712046275
4.499999999999992,2.937987859000144,9.877831519003257,26.203758551038185,0.28399146617034443,6.2533206375846255,0.0,1.7110382269926792,6.596990546391322,5.3108687146069125,0.012374757026233914,0.027641503499953327,0.0,447.917825487347,449.8421179592037,448.55795616824554,446.1525929498592
4.559999999999991,3.0409872720927855,10.276798980637478,26.518959029405355,0.28497000933569083,6.254962712883087,0.0,1.7221560184776223,6.701882647980849,5.196332621634772,0.023200615327362863,0.026815151505362927,0.0,416.7554346731938,416.6834128943889,416.97618281757775,417.92106823355283
4.6199999999999894,3.144726205540546,10.683027695936387,26.83070964916393,0.28614865144229995,6.256711967809753,0.0,1.7356364654778624,6.838880315370732,5.195158370911389,0.011363902775432266,0.03346339709739914,0.0,453.55498897893926,454.08898656959855,454.8518666973726,453.9026480814852
4.679999999999988,3.2492317453997464,11.097379111321338,27.14216963883138,0.28751406489746856,6.258730221996268,0.0,1.7476833329917514,6.972628976368112,5.186705191938833,0.039120845077193524,0.03398358961243867,0.0,452.9797943392924,453.0220634826282,450.1420418997964,452.3832595519262
4.739999999999987,3.3544178164781986,11.519700871326263,27.45301195578172,0.28988142546327467,6.260808310272385,0.0,1.7583184266983451,7.104674674239835,5.174523435029291,0.040117884246209636,0.03590615950246067,0.0,450.41222294118427,450.568209008806,452.06781708665426,452.14892332507145
4.799999999999986,3.4602051374238134,11.94998554115883,27.76328083430734,0.29224132477774667,6.263045657897663,0.0,1.7677107496489048,7.238048703636042,5.167555946577491,0.03771134318999925,0.03992016308081092,0.0,453.4281670361503,453.75122620301147,453.2775845345739,453.0848358323093
4.859999999999984,3.566514909806543,12.388306544131364,28.073271405348336,0.2945940008642358,6.265349099507221,0.0,1.775718147370013,7.3725333969554345,5.165220927167089,0.04205328354596154,0.03514230208209735,0.0,455.3940267246019,455.0122614944363,455.3008889610595,455.6489532727273
4.919999999999983,3.673203413390099,12.833722870650078,28.37994214457798,0.2972429389608777,6.267453617209865,0.0,1.78040526099911,7.474737506742136,5.057541704050219,0.048040420961020236,0.034940972786155225,0.0,420.23173197591603,420.214878501548,420.59356014123523,421.1131479742089
4.979999999999982,3.780227821579695,13.286948678676907,28.685653198431584,0.2999168188479562,6.26943285109305,0.0,1.7868442844883372,7.632587789499478,5.132062723195004,0.036506894692163686,0.02876242313351859,0.0,479.73219969661426,479.26304032011706,479.4651673799794,478.58886748420787
5.0399999999999805,3.88753719446004,13.74832917706568,28.991582557784923,0.3022977859370579,6.270837662769109,0.0,1.790000329768204,7.746725248420086,5.065735651409159,0.04537733262421462,0.009683799802473539,0.0,437.08469038816924,435.49136944349476,434.38035502076883,435.1246303887682
